[rosmaster.main][INFO] 2017-03-09 10:44:55,890: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-03-09 10:44:55,891: Starting ROS Master Node
[rosmaster.master][INFO] 2017-03-09 10:44:59,345: publisherUpdate[/playfile] -> http://10.42.0.1:45291/
[rosmaster.master][INFO] 2017-03-09 10:44:59,348: publisherUpdate[/state_command] -> http://10.42.0.1:42329/
[rosmaster.master][INFO] 2017-03-09 10:44:59,351: +PARAM [/camera/depth/image_raw/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,354: publisherUpdate[/play] -> http://10.42.0.1:45291/
[rosmaster.master][INFO] 2017-03-09 10:44:59,356: +PARAM [/camera/depth/image_raw/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,363: +PARAM [/camera/depth/image_raw/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,367: +PARAM [/camera/depth/image_raw/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,370: +PARAM [/camera/depth/image_raw/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,373: +PUB [/camera/depth/camera_info] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,377: +PUB [/camera/depth/points] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,455: publisherUpdate[/camera/depth/camera_info] -> http://10.42.0.1:37719/
[rosmaster.master][INFO] 2017-03-09 10:44:59,468: +PUB [/camera/ir/image_raw/compressedDepth] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,471: +SERVICE [/camera/ir/image_raw/compressedDepth/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,474: +PUB [/camera/ir/image_raw/compressedDepth/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,477: +PUB [/camera/ir/image_raw/compressedDepth/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,486: +PARAM [/camera/ir/image_raw/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,489: +PARAM [/camera/ir/image_raw/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,492: +PARAM [/camera/ir/image_raw/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,495: +PARAM [/camera/ir/image_raw/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,498: +PARAM [/camera/ir/image_raw/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,500: +PARAM [/camera/ir/image_raw/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,582: +PUB [/camera/ir/image_raw/compressed] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,585: +SERVICE [/camera/ir/image_raw/compressed/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,588: +PUB [/camera/ir/image_raw/compressed/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,591: +PUB [/camera/ir/image_raw/compressed/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,602: +PARAM [/camera/ir/image_raw/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,605: +PARAM [/camera/ir/image_raw/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,609: +PARAM [/camera/ir/image_raw/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,612: +PARAM [/camera/ir/image_raw/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,615: +PARAM [/camera/ir/image_raw/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,619: +PARAM [/camera/ir/image_raw/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,701: +PUB [/camera/ir/image_raw] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,782: +PUB [/camera/ir/image_raw/theora] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,785: +SERVICE [/camera/ir/image_raw/theora/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,788: +PUB [/camera/ir/image_raw/theora/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,791: +PUB [/camera/ir/image_raw/theora/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,804: +PARAM [/camera/ir/image_raw/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,807: +PARAM [/camera/ir/image_raw/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,809: +PARAM [/camera/ir/image_raw/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,812: +PARAM [/camera/ir/image_raw/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,815: +PARAM [/camera/ir/image_raw/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,817: +PARAM [/camera/ir/image_raw/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,821: +PARAM [/camera/ir/image_raw/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,824: +PARAM [/camera/ir/image_raw/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,827: +PUB [/camera/ir/camera_info] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,915: +PUB [/camera/ir2/image_raw/compressedDepth] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,918: +SERVICE [/camera/ir2/image_raw/compressedDepth/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,921: +PUB [/camera/ir2/image_raw/compressedDepth/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,923: +PUB [/camera/ir2/image_raw/compressedDepth/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:44:59,933: +PARAM [/camera/ir2/image_raw/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,935: +PARAM [/camera/ir2/image_raw/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,938: +PARAM [/camera/ir2/image_raw/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,941: +PARAM [/camera/ir2/image_raw/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,944: +PARAM [/camera/ir2/image_raw/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:44:59,947: +PARAM [/camera/ir2/image_raw/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,028: +PUB [/camera/ir2/image_raw/compressed] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,031: +SERVICE [/camera/ir2/image_raw/compressed/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,033: +PUB [/camera/ir2/image_raw/compressed/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,037: +PUB [/camera/ir2/image_raw/compressed/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,045: +PARAM [/camera/ir2/image_raw/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,048: +PARAM [/camera/ir2/image_raw/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,050: +PARAM [/camera/ir2/image_raw/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,053: +PARAM [/camera/ir2/image_raw/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,056: +PARAM [/camera/ir2/image_raw/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,058: +PARAM [/camera/ir2/image_raw/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,138: +PUB [/camera/ir2/image_raw] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,221: +PUB [/camera/ir2/image_raw/theora] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,224: +SERVICE [/camera/ir2/image_raw/theora/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,227: +PUB [/camera/ir2/image_raw/theora/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,231: +PUB [/camera/ir2/image_raw/theora/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,243: +PARAM [/camera/ir2/image_raw/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,245: +PARAM [/camera/ir2/image_raw/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,248: +PARAM [/camera/ir2/image_raw/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,251: +PARAM [/camera/ir2/image_raw/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,253: +PARAM [/camera/ir2/image_raw/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,256: +PARAM [/camera/ir2/image_raw/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,258: +PARAM [/camera/ir2/image_raw/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,261: +PARAM [/camera/ir2/image_raw/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,264: +PUB [/camera/ir2/camera_info] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,267: +SERVICE [/camera/driver/get_settings] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,269: +SERVICE [/camera/driver/set_power] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,272: +SERVICE [/camera/driver/force_power] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,275: +SERVICE [/camera/driver/is_powered] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,277: +SERVICE [/camera/driver/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,280: +PUB [/camera/driver/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,283: +PUB [/camera/driver/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:00,347: +PARAM [/camera/driver/enable_depth] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,350: +PARAM [/camera/driver/color_backlight_compensation] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,352: +PARAM [/camera/driver/color_brightness] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,355: +PARAM [/camera/driver/color_contrast] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,357: +PARAM [/camera/driver/color_gain] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,360: +PARAM [/camera/driver/color_gamma] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,363: +PARAM [/camera/driver/color_hue] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,366: +PARAM [/camera/driver/color_saturation] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,368: +PARAM [/camera/driver/color_sharpness] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,371: +PARAM [/camera/driver/color_white_balance] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,374: +PARAM [/camera/driver/color_enable_auto_white_balance] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,377: +PARAM [/camera/driver/r200_lr_auto_exposure_enabled] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,379: +PARAM [/camera/driver/r200_lr_gain] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,381: +PARAM [/camera/driver/r200_lr_exposure] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,384: +PARAM [/camera/driver/r200_emitter_enabled] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,386: +PARAM [/camera/driver/r200_auto_exposure_top_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,389: +PARAM [/camera/driver/r200_auto_exposure_bottom_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,392: +PARAM [/camera/driver/r200_auto_exposure_left_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,394: +PARAM [/camera/driver/r200_auto_exposure_right_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,397: +PARAM [/camera/driver/r200_dc_preset] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,400: +PARAM [/camera/driver/r200_dc_estimate_median_decrement] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,402: +PARAM [/camera/driver/r200_dc_estimate_median_increment] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,405: +PARAM [/camera/driver/r200_dc_median_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,408: +PARAM [/camera/driver/r200_dc_score_minimum_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,412: +PARAM [/camera/driver/r200_dc_score_maximum_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,415: +PARAM [/camera/driver/r200_dc_texture_count_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,418: +PARAM [/camera/driver/r200_dc_texture_difference_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,420: +PARAM [/camera/driver/r200_dc_second_peak_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,423: +PARAM [/camera/driver/r200_dc_neighbor_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:00,426: +PARAM [/camera/driver/r200_dc_lr_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,296: +PARAM [/camera/driver/enable_depth] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,300: +PARAM [/camera/driver/color_backlight_compensation] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,304: +PARAM [/camera/driver/color_brightness] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,311: +PARAM [/camera/driver/color_contrast] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,314: +PARAM [/camera/driver/color_gain] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,318: +PARAM [/camera/driver/color_gamma] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,321: +PARAM [/camera/driver/color_hue] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,324: +PARAM [/camera/driver/color_saturation] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,327: +PARAM [/camera/driver/color_sharpness] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,330: +PARAM [/camera/driver/color_white_balance] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,333: +PARAM [/camera/driver/color_enable_auto_white_balance] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,336: +PARAM [/camera/driver/r200_lr_auto_exposure_enabled] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,338: +PARAM [/camera/driver/r200_lr_gain] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,341: +PARAM [/camera/driver/r200_lr_exposure] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,344: +PARAM [/camera/driver/r200_emitter_enabled] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,349: +PARAM [/camera/driver/r200_auto_exposure_top_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,353: +PARAM [/camera/driver/r200_auto_exposure_bottom_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,356: +PARAM [/camera/driver/r200_auto_exposure_left_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,359: +PARAM [/camera/driver/r200_auto_exposure_right_edge] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,361: +PARAM [/camera/driver/r200_dc_preset] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,364: +PARAM [/camera/driver/r200_dc_estimate_median_decrement] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,367: +PARAM [/camera/driver/r200_dc_estimate_median_increment] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,370: +PARAM [/camera/driver/r200_dc_median_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,380: +PARAM [/camera/driver/r200_dc_score_minimum_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,383: +PARAM [/camera/driver/r200_dc_score_maximum_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,387: +PARAM [/camera/driver/r200_dc_texture_count_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,390: +PARAM [/camera/driver/r200_dc_texture_difference_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,393: +PARAM [/camera/driver/r200_dc_second_peak_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,395: +PARAM [/camera/driver/r200_dc_neighbor_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,398: +PARAM [/camera/driver/r200_dc_lr_threshold] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,402: +PUB [/camera/camera_nodelet_manager/bond] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,417: +SUB [/camera/camera_nodelet_manager/bond] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,431: +PUB [/camera/camera_nodelet_manager/bond] /camera/driver http://10.42.0.1:44572/
[rosmaster.master][INFO] 2017-03-09 10:45:01,462: +SUB [/camera/camera_nodelet_manager/bond] /camera/driver http://10.42.0.1:44572/
[rosmaster.master][INFO] 2017-03-09 10:45:01,466: publisherUpdate[/camera/camera_nodelet_manager/bond] -> http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,529: +SERVICE [/camera/color_debayer/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,532: +PUB [/camera/color_debayer/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,535: +PUB [/camera/color_debayer/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,541: +PARAM [/camera/color_debayer/debayer] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,545: +PARAM [/camera/color_debayer/debayer] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,636: +PUB [/camera/color/image_mono/compressedDepth] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,639: +SERVICE [/camera/color/image_mono/compressedDepth/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,642: +PUB [/camera/color/image_mono/compressedDepth/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,645: +PUB [/camera/color/image_mono/compressedDepth/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,655: +PARAM [/camera/color/image_mono/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,659: +PARAM [/camera/color/image_mono/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,661: +PARAM [/camera/color/image_mono/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,664: +PARAM [/camera/color/image_mono/compressedDepth/depth_max] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,667: +PARAM [/camera/color/image_mono/compressedDepth/depth_quantization] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,670: +PARAM [/camera/color/image_mono/compressedDepth/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,769: +PUB [/camera/color/image_mono/compressed] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,772: +SERVICE [/camera/color/image_mono/compressed/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,776: +PUB [/camera/color/image_mono/compressed/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,779: +PUB [/camera/color/image_mono/compressed/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:01,791: +PARAM [/camera/color/image_mono/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,794: +PARAM [/camera/color/image_mono/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,796: +PARAM [/camera/color/image_mono/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,799: +PARAM [/camera/color/image_mono/compressed/format] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,802: +PARAM [/camera/color/image_mono/compressed/jpeg_quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,805: +PARAM [/camera/color/image_mono/compressed/png_level] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:01,903: +PUB [/camera/color/image_mono] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:02,010: +PUB [/camera/color/image_mono/theora] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:02,014: +SERVICE [/camera/color/image_mono/theora/set_parameters] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:02,018: +PUB [/camera/color/image_mono/theora/parameter_descriptions] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:02,021: +PUB [/camera/color/image_mono/theora/parameter_updates] /camera/camera_nodelet_manager http://10.42.0.1:40820/
[rosmaster.master][INFO] 2017-03-09 10:45:02,032: +PARAM [/camera/color/image_mono/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:02,035: +PARAM [/camera/color/image_mono/theora/target_bitrate] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:02,038: +PARAM [/camera/color/image_mono/theora/quality] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:02,042: +PARAM [/camera/color/image_mono/theora/keyframe_frequency] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:02,051: +PARAM [/camera/color/image_mono/theora/optimize_for] by /camera/camera_nodelet_manager
[rosmaster.master][INFO] 2017-03-09 10:45:02,054: +PARAM [/camera/color/image_mono/theora/target_bitrate] by /camera/camera_nodelet_manager
